"LOCTN
TYPE","LOCATION
NAME","LCTN
PRTY","LOCATION
MONITOR","STANDARD
ACTION","ACTION
DETAILS","ACTION
STATUS",FREQ,"ACTN
PRTY","PRIMARY
AGENT","ADDITIONAL
AGENTS",YEAR,RESULT,"RESULT
DETAILS",
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Prevent habitat loss,Prevent D. impar habitat loss by implementing appropriate management actions to alleviate any threats.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2011/2012,COMPLETED,Control weeds in habitat area. Planning stage has occurred - engaged contractors.  Suitable conditions in November 2011 provided an opportunity to undertake strategic weed control. Liaison with LGA's and VicRoads has occurred and spatial data of areas treated has been provided by the weed control contractors for reporting purposes.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Prevent habitat loss,Prevent D. impar habitat loss by implementing appropriate management actions to alleviate any threats.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2012/2013,COMPLETED,Phalaris and Wild Oats have been sprayed across the Delma Grid and created a good buffer of 10 metres or more at each end of the Delma grid.  Heavy infestations of Phalaris along the fence line have also been sprayed.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Prevent habitat loss,Prevent D. impar habitat loss by implementing appropriate management actions to alleviate any threats.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2013/2014,NOT ENTERED,No Description Recorded,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Prevent habitat loss,Prevent D. impar habitat loss by implementing appropriate management actions to alleviate any threats.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2014/2015,NOT ENTERED,No Description Recorded,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Prevent habitat loss,Prevent D. impar habitat loss by implementing appropriate management actions to alleviate any threats.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2015/2016,NOT ENTERED,No Description Recorded,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2005/2006,NOT DONE,Not required in 2005/06.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,"Every year, or more freq.",M,DSE South West Region,,2006/2007,NOT DONE,Not required in 2006/07.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,"Every year, or more freq.",M,DSE South West Region,,2007/2008,COMPLETED,Following the widening of the fire break the adjacent landholder was advised to not plough the additional three metres and allow the vegetation to naturally regenerate.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,"Every year, or more freq.",M,DSE South West Region,,2008/2009,NOT NEEDED,No action required in 2008/09.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,As needed,M,DSE South West Region,,2009/2010,NOT NEEDED,No action required in 2009/10.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,As needed,M,DSE South West Region,,2010/2011,PARTIALLY COMPLETED,Area that was impacted by grading has been identified as a potential site for restoration through the Grassy Ground Cover Project.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,As needed,M,DSE South West Region,,2011/2012,NOT NEEDED,No new actions to restore habitat were required at this site in 2011/2012.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Restore habitat,Restore habitat if required for D. impar.,Ongoing,As needed,M,DSE South West Region,,2012/2013,NOT NEEDED,No new actions to restore habitat were required at this site in 2012/2013.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2004/2005,COMPLETED,04/05. Monitoring conducted three times at the grid in 2004/05 with two D. impars and two sloughs discovered.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2005/2006,COMPLETED,Monitoring undertaken four times in 2005/06. One D. impar was capture and a single slough found.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2006/2007,COMPLETED,Monitoring undertaken four times in 2006/07. Three D. impar's were capture and three sloughs found.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2007/2008,COMPLETED,Monitoring undertaken four times in 2007/08. Three D. impar sloughs were detected and collected for genetic material.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2008/2009,COMPLETED,Monitoring was undertaken twice during spring and once during summer. Six adult D. impar and a single slough were detected. The slough was retained for genetic material.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2009/2010,COMPLETED,Grid monitored three times this field season with four D. impar detected. Results from the capture-mark-recapture program to date have identified one individual at this site which has been recaptured.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring. ,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2010/2011,COMPLETED,Grid monitored three times this spring with a total of 9 animals detected. ,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring. ,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2011/2012,COMPLETED,Site has been monitored once with one individual detected. The animal has been photographed for identification as part of the capture-mark-recapture program. The site has only been monitored once this season to allow for other sites to be monitored multiple times as part of the capture-mark-recapture program. ,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring. ,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2012/2013,COMPLETED,Site has been monitored once with four individuals detected. The animals have been photographed for identification as part of the capture-mark-recapture program. The site has only been monitored once this season to allow for other sites to be monitored multiple times as part of the capture-mark-recapture program. ,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring. ,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2013/2014,NOT ENTERED,No Description Recorded,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring. ,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2014/2015,NOT ENTERED,No Description Recorded,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake detailed population monitoring and collect demographic information,Undertake population monitoring at least three times per year via the roof tile grid method. Capture-mark-recapture also undertaken in conjunction with the roof tile monitoring. ,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2015/2016,NOT ENTERED,No Description Recorded,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake habitat monitoring,Undertake habitat assessment at least twice per year via photo plot monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2004/2005,COMPLETED,04/05. Habitat monitoring conducted twice at the grid in 2004/05.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake habitat monitoring,Undertake habitat assessment at least twice per year via photo plot monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2005/2006,NOT DONE,Monitoring not undertaken as it was conducted twice in 2004/05.,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake habitat monitoring,Undertake habitat assessment once per year via photo plot monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2006/2007,NOT DONE,No Description Recorded,
Biosite,Old Ararat Road (West) SG_VPO2(066),H,Evelyn Nicholson,Undertake habitat monitoring,Undertake habitat assessment once per year via photo plot monitoring.,Ongoing,"Every year, or more freq.",H,DSE South West Region,,2007/2008,NOT DONE,Habitat assessment was not done due to time constraints.,
